id,Store,Merch,Offer,Title,Description,Code,Terms,Category,feature,URL,Link,Image,Type,Value,Status,Startdate,Enddate
84012808,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,593366,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-05-17,2023-02-21
19080821,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,622495,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-05-20,2023-03-10
38909396,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,471011,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-03-07,2023-10-30
99499800,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,242221,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-11-10,2023-12-02
40422131,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,596476,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-02-23,2023-10-04
9229808,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,904867,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-05-19,2023-09-20
94500734,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,798235,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-11-21,2023-12-18
93364115,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,806850,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-09-15,2023-02-06
80639574,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,682473,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-12-06,2023-08-15
28277560,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,585901,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-06-27,2023-01-09
3476038,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,818029,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-06-16,2023-11-29
13267688,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,112303,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-09-11,2023-03-12
26315664,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,364009,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-01-03,2023-04-07
25475659,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,306274,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-05-08,2023-07-12
66528466,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,232608,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-02-05,2023-09-17
49460909,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,118963,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-11-03,2023-07-17
90190506,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,833279,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-12-19,2023-02-17
92801113,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,305691,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-07-06,2023-05-22
18463633,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,437237,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-10-24,2023-08-08
82150725,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,587647,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-06-09,2023-06-05
80737476,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,652762,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-08-28,2023-08-04
8987232,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,900337,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-07-20,2023-09-17
63717484,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,620197,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-03-17,2023-03-16
44074888,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,868131,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-11-18,2023-03-09
10150869,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,863071,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-09-25,2023-08-31
44755576,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,919411,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-02-08,2023-04-30
11557260,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,204216,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-08-28,2023-05-09
22489739,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,242777,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-12-22,2023-10-09
59131032,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,399080,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-08-11,2023-10-26
93648683,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,250732,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-04-21,2023-08-28
